ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS
1048512851,Ducato Multijet Teto Alto2.3 2011/2012,86.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 30.900,Campinas -  SP,"Hoje, 23:13",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2-0-2013-prata-1048512851,2022-06-22
1042399228,FIT LX 2006/07,38.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 56.000,Guarapari -  ES,"Hoje, 23:13",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-confort-2017-38mil-km-1042399228,2022-06-22
1048512841,Fiat Argo 2020 1.0 firefly flex drive manual,731.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 59.900,Rio de Janeiro -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ducato-multijet-teto-alto2-3-2011-2012-1048512841,2022-06-22
1048512784,renegade limited at 1.8 2021,189.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 27.000,São Paulo -  SP,"Hoje, 23:13",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fit-lx-2006-07-1048512784,2022-06-22
931750758,Hilux SW4  SRX  5 lugares 2017-Raion procurar consultor Filipe ,75.987 km  |  Câmbio: Manual  |  Flex  |  ,R$ 56.977,Rio de Janeiro -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2020-1-0-firefly-flex-drive-manual-931750758,2022-06-22
946148878,JEEP RENEGADE Longitude 2016 1.8 4x2 Flex  Aut.,18.770 km  |  Câmbio: Automático  |  Flex  |  ,R$ 121.990,Fortaleza -  CE,"Hoje, 23:13",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-limited-at-1-8-2021-946148878,2022-06-22
998555144,Honda City CITY SEDAN LX 1.5 FLEX 16V 4P MEC. FLEX AUTOMÁTI,69.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 274.900,Rio de Janeiro -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-srx-5-lugares-2017-raion-procurar-consultor-filipe-998555144,2022-06-22
1015044091,Chevrolet Spin LTZ 7S 1.8 (Flex) (Aut) 2018,33.261 km  |  Câmbio: Automático  |  Flex  |  ,R$ 81.000,Colatina -  ES,"Hoje, 23:13",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-2016-1-8-4x2-flex-aut-1015044091,2022-06-22
1033526808,kwid Zen 1.0 2020 4p,90 km  |  Câmbio: Automático  |  Flex  |  ,R$ 59.990,São Paulo -  SP,"Hoje, 23:13",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-city-city-sedan-lx-1-5-flex-16v-4p-mec-flex-automati-1033526808,2022-06-22
1035158963,New fiesta 1.5 2014 top lindo ,68.300 km  |  Câmbio: Automático  |  Flex  |  ,R$ 57.900,São Paulo -  SP,"Hoje, 23:13",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-ltz-7s-1-8-flex-aut-2018-1035158963,2022-06-22
1038878095,Toyota Corolla 2020 2.0 vvt-ie flex altis direct shift,65.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.990,São Paulo -  SP,"Hoje, 23:13",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-1-0-2020-4p-1038878095,2022-06-22
1027472148,Kombi furgão ano 2013 pneus bons motor file 20.000,72.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 46.900,Viamao -  RS,"Hoje, 23:13",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-5-2014-top-lindo-1027472148,2022-06-22
993025989,HB20 Comf./C.Plus/C.Style 1.0 Flex 12V,29.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 150.000,Rio de Janeiro -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2020-2-0-vvt-ie-flex-altis-direct-shift-993025989,2022-06-22
1048512758,Civic Sport 2020 ,50.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 20.000,Nova Cruz -  RN,"Hoje, 23:13",https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/kombi-furgao-ano-2013-pneus-bons-motor-file-20-000-1048512758,2022-06-22
1005394733,HONDA CIVIC 2.0 16V FLEXONE SPORT 4P CVT,29.336 km  |  Câmbio: Manual  |  Flex  |  ,R$ 61.900,Tijucas -  SC,"Hoje, 23:13",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-comf-c-plus-c-style-1-0-flex-12v-1005394733,2022-06-22
